 23    UMa, ,9.52543601,63.06179545,23.14814815,F0IV        ,0.36
 23    Vul, ,20.2628215,27.8142285,100.6036217,K3III       ,1.258
 23Bet Dra,Alwaid,17.5072158,52.30135901,110.864745,G2II        ,0.954
 23Del Eri, ,3.72082113,-9.76519868,9.043226623,K0IV        ,0.915
 23Del PsA, ,22.93247,-32.53970196,52.24660397,G8III       ,0.952
 23Del UMi, ,17.53691588,86.58632924,56.02240896,A1Vn        ,0.021
 23Eps Cep, ,22.25046638,57.04346522,25.73340196,F0IV        ,0.278
 23Gam CMa, ,7.06263699,-15.63325876,123.3045623,B8II        ,-0.112
 23Gam Per, ,3.07994173,53.50645031,78.6163522,G8III+...   ,0.716
 23Phi2Cnc, ,8.4464099,26.9354857,84.88964346,A3V+...     ,0.187
 23Phi4Cet, ,0.97885764,-11.37993895,96.61835749,G7III       ,0.949
 23Psi Ser, ,15.73384608,2.51552506,14.6713615,G5V         ,0.684
 23Tau Sco, ,16.59804428,-28.21596156,131.7523057,B0V         ,-0.206
 23The Boo, ,14.42000537,51.85171354,14.57088737,F7V         ,0.497
 23The Cap, ,21.09910538,-17.23271095,48.52013586,A1V         ,-0.01
 23Xi  Aqr, ,21.62917834,-7.85414212,54.7645126,A7V         ,0.175
 24    Aql, ,19.31414832,0.33900138,149.7005988,K0II-III:.. ,1.05
 24    Boo, ,14.47724667,49.84496418,94.42870633,G3IV        ,0.864
 24    Cam, ,5.71712708,56.58145257,61.50061501,K0III       ,0.951
 24    Cap, ,21.11880151,-25.00574796,160.2564103,K5/M0III    ,1.604
 24    Cep, ,22.16343527,72.34119936,115.7407407,G8III       ,0.919
 24    Cnc, ,8.44439398,24.53436429,75.98784195,F0III       ,0.349
 24    Com, ,12.58548958,18.37700118,188.3239171,K2III       ,1.152
 24    CVn, ,13.5742704,49.01590606,58.41121495,A5V         ,0.132
 24    Eri, ,3.74180777,-1.16307844,200.4008016,B7V         ,-0.088
 24    Hya, ,9.27816022,-8.74475953,211.4164905,B9III       ,-0.081
 24    LMi, ,10.27447893,28.68270332,32,G0V         ,0.635
 24    Lyn, ,7.7167938,58.71048707,72.72727273,A3IVn       ,0.104
 24    Mon, ,7.25539225,-0.16129299,162.601626,G5III       ,0.901
 24    Oph, ,16.94667727,-23.15032178,111.2347052,A0V         ,-0.018
 24    Per, ,2.98436382,35.18311415,107.4113856,K2III       ,1.235
 24    Psc, ,23.88208892,-3.15537813,153.1393568,G9III       ,1.069
 24    Sgr, ,18.56485771,-24.03226534,1052.631579,K3III       ,1.795
 24    UMa, ,9.57471329,69.83015419,32.37293623,G4III-IV    ,0.781
 24    UMi, ,17.51304716,86.96802383,47.89272031,A2m         ,0.239
 24    Vul, ,20.27974349,24.67114227,144.7178003,G8III       ,0.951
 24Alp PsA,Fomalhaut,22.96078488,-29.62183701,7.687576876,A3V         ,0.145
 24Alp Ser,Unukalhay,15.7377766,6.42551971,22.45172878,K2III       ,1.167
 24Eta Cas, ,0.8180835,57.8165477,5.952735282,G0V SB      ,0.587
 24Gam Gem,Alhena,6.62852842,16.39941482,32.13367609,A0IV        ,0.001
 24Gam Ori,Bellatrix,5.41885227,6.34973451,74.51564829,B2III       ,-0.224
 24Iot Crt, ,11.64443251,-13.20224958,26.98327037,F7V         ,0.52
 24Iot Peg, ,22.11679848,25.3450461,11.75640724,F5V         ,0.435
 24Iot1Lib, ,15.20369782,-19.79163143,115.4734411,Asp...      ,-0.071
 24Mu  Leo, ,9.87943268,26.00708498,40.78303426,K0III       ,1.222
 24Nu 1Dra, ,17.53622721,55.18411077,30.33980583,Am...       ,0.251
 24Ome Her, ,16.42359154,14.03341514,72.09805335,B9p Cr      ,0.002
 24Omi2CMa, ,7.05040932,-23.83330131,787.4015748,B3Ia        ,-0.077
 24Phi Aur, ,5.46080204,34.47598643,122.8501229,K4IIIp      ,1.4
 24Psi Cyg, ,19.92717285,52.43902327,88.49557522,A4Vn        ,0.124
 24The And, ,0.28487101,38.68167915,77.63975155,A2V         ,0.059
 24Xi  Ari, ,2.41362352,10.61059804,184.8428835,B7IV        ,-0.098
 25    Aqr, ,21.6592458,2.24376298,73.80073801,K0III       ,1.034
 25    Cep, ,22.30349856,62.80436392,211.4164905,K3III       ,1.256
 25    Cet, ,1.05072351,-4.83635047,125.7861635,K0III-IV    ,1.106
 25    Cnc, ,8.43055377,17.0466377,44.96402878,F6V         ,0.448
 25    Com, ,12.61620946,17.08957856,158.9825119,K5III       ,1.436
 25    CVn, ,13.62436025,36.29484073,58.78894768,A7III       ,0.239
 25    Cyg, ,19.99866531,37.04288602,483.0917874,B3IV        ,-0.133
 25    Eri, ,3.74901737,-0.29671559,107.7586207,K4III       ,1.411
 25    Gem, ,6.68913819,28.19664431,432.9004329,G5Ib        ,1.09
 25    Her, ,16.42337938,37.39407872,78.55459544,A5V         ,0.174
 25    Lyn, ,7.90813278,47.38597337,188.6792453,K2III:      ,1.133
 25    Mon, ,7.62131404,-4.1110225,62.07324643,F6III       ,0.442
 25    Peg, ,22.13064796,21.70309155,214.1327623,B7Vn        ,-0.077
 25    Psc, ,23.88465248,2.09065153,141.6430595,A1V         ,-0.003
 25    Sco, ,16.78092978,-25.5285363,231.4814815,K0II        ,1.177
 25    Ser, ,15.76823606,-1.80411556,125.1564456,B8III       ,-0.035
 25    Sex, ,10.39069668,-4.07404512,107.7586207,B9p Si(CrSr),-0.048
 25    Sgr, ,18.57576698,-24.22238928,990.0990099,F2II        ,0.515
 25    Vir, ,12.61315854,-5.8318511,68.77579092,A3V         ,0.072
 25    Vul, ,20.36761931,24.44611603,552.4861878,B8IIIn      ,-0.09
 25Chi Aur, ,5.54546505,32.1920314,1250,B5Iab       ,0.281
 25Chi Cap, ,21.14267025,-21.19352539,58.61664713,A0V         ,0
 25Del CMa, ,7.13985723,-26.39320776,549.4505495,F8Ia        ,0.671
 25Eta Tau,Alcyone,3.79140671,24.10524193,112.7395716,B7III       ,-0.086
 25Iot Oph, ,16.90013982,10.16544339,71.68458781,B8V         ,-0.088
 25Iot2Lib, ,15.22200509,-19.64745418,67.15916723,A2V         ,0.124
 25Nu  Cas, ,0.81388703,50.96819154,119.474313,B9III       ,-0.091
 25Nu 2Dra, ,17.53774416,55.17280674,30.6372549,Am          ,0.279
 25Ome1Aql, ,19.296944,11.59539126,129.5336788,F0IV        ,0.196
 25Psi1Ori, ,5.4124518,1.84644611,340.1360544,B1V:pe      ,-0.2
 25Rho Boo, ,14.53051606,30.37114497,45.62043796,K3III       ,1.298
 25Rho Per, ,3.08624916,38.84053298,99.70089731,M3IIIvar    ,1.528
 25Sig And, ,0.3054737,36.7853273,43.27131112,A2V         ,0.054
 25The UMa, ,9.54786812,51.67860208,13.48617667,F6IV        ,0.475
 26    And, ,0.31170834,43.79114781,212.3142251,B8V         ,-0.074
 26    Aql, ,19.34245505,-5.41587489,47.23665564,G8III-IV... ,0.937
 26    Aqr, ,21.7028098,1.28527344,485.4368932,K2III       ,1.446
 26    Ari, ,2.51065774,19.85538831,69.25207756,A9V         ,0.247
 26    Aur, ,5.64391654,30.49244147,137.1742112,A2V + GIII  ,0.45
 26    Boo, ,14.54239498,22.25996072,51.44032922,F2IV        ,0.391
 26    Cam, ,5.77510262,56.11571824,59.20663114,A4Vn        ,0.164
 26    Cep, ,22.45147536,65.13227452,775.1937984,B0.5Ib      ,0.302
 26    Cet, ,1.06359908,1.36694516,56.62514156,F1V         ,0.271
 26    CMa, ,7.20339396,-25.94260947,220.2643172,B2IV/V      ,-0.17
 26    Com, ,12.65204379,21.06258094,87.79631255,G9III       ,0.978
 26    Cyg, ,20.02265235,50.10467998,131.5789474,K1II-III    ,1.122
 26    Dra, ,17.58312521,61.8758315,14.08847563,G0V         ,0.602
 26    Gem, ,6.70675626,17.64551421,42.7167877,A2V         ,0.063
 26    Hya, ,9.32955521,-11.97488214,98.03921569,G8III       ,0.927
 26    Lib, ,15.24271312,-17.76853343,393.7007874,B9III       ,-0.015
 26    Lyn, ,7.91187184,47.56459225,155.7632399,K4III       ,1.462
 26    Oph, ,17.00263291,-24.98893659,33.27787022,F3V         ,0.407
 26    Psc, ,23.91882755,7.07101644,123.7623762,B9V         ,-0.066
 26    Sgr, ,18.69766952,-23.83335457,63.65372374,A3m...      ,0.231
 26    UMa, ,9.58041525,52.05156754,81.9000819,A2V         ,0.027
 26    Vul, ,20.60231174,25.88261861,215.0537634,A5III       ,0.158
 26Alp Mon, ,7.68746574,-9.55108315,44.2282176,K0III       ,1.022
 26Bet Per,Algol,3.13614714,40.9556512,28.45759818,B8V         ,-0.003
 26Chi Vir, ,12.65411457,-7.99550439,97.65625,K2III       ,1.24
 26Eps Sco, ,16.83617915,-34.29260982,20.06018054,K2IIIb      ,1.144
 26Pi  Eri, ,3.76902844,-12.1017353,152.4390244,M1III       ,1.604
 26Tau8Ser, ,15.74504162,17.26421031,98.42519685,A0V         ,0.002
 26The Peg, ,22.16994993,6.197789,29.61208173,A2V         ,0.086
 26Ups1Cas, ,0.91672028,58.97279657,124.6882793,K2III       ,1.216
 27    Aql, ,19.34324532,-0.89216854,156.25,B9III       ,-0.041
 27    Ari, ,2.51510504,17.70405706,96.15384615,G5III-IV    ,0.908
 27    Cap, ,21.15914584,-20.5563314,53.85029618,F2IV/V      ,0.385
 27    Cet, ,1.09358351,-9.97923948,94.51795841,K0III       ,1.012
 27    CMa, ,7.23756011,-26.35251617,483.0917874,B3III       ,-0.17
 27    Cnc, ,8.44554162,12.65486252,322.5806452,M3III       ,1.608
 27    Com, ,12.77743147,16.57764912,98.71668312,K3III       ,1.346
 27    Cyg, ,20.10609148,35.97353894,24.18964683,K0IV        ,0.85
 27    Dra, ,17.53274721,68.13470186,66.57789614,K0III       ,1.077
 27    Hya, ,9.3413961,-9.55562948,74.68259895,F5V+...     ,0.913
 27    LMi, ,10.3850938,33.90815509,70.52186178,A6V         ,0.147
 27    Lyn, ,8.14097319,51.50667575,66.84491979,A2V         ,0.048
 27    Mon, ,7.99560686,-3.67957835,76.56967841,K2III       ,1.205
 27    Ori, ,5.40803085,-0.89166902,52.8262018,K0III       ,0.961
 27    Psc, ,23.97789182,-3.55580738,68.58710562,G9III       ,0.93
 27    Sco, ,16.95310334,-33.2594689,222.2222222,K5III       ,1.606
 27    Tau, ,3.81936977,24.05352412,116.6861144,B8III       ,-0.07
 27    UMa, ,9.71589957,72.25268512,135.501355,K0III       ,1.029
 27    Vir, ,12.69290419,10.42626827,68.49315068,A7Vn        ,0.192
 27    Vul, ,20.61796183,26.46197499,93.6329588,B9V         ,-0.05
 27Bet Her,Kornephoros,16.50368379,21.4896485,45.31037608,G8III       ,0.947
 27Bet Lib,Zuben el Chamali,15.28346439,-9.38286694,49.06771344,B8V         ,-0.071
 27Del Cep, ,22.48617998,58.4151899,301.2048193,G2Ibvar     ,0.778
 27Eps Gem,Mebsuta,6.73220272,25.13115531,277.0083102,A3mA6-A9    ,1.377
 27Gam Boo, ,14.53465494,38.30788348,26.1164795,A7IIIvar    ,0.191
 27Gam Cas, ,0.9451392,60.71674966,187.9699248,B0IV:evar   ,-0.046
 27Kap Oph, ,16.96118627,9.37505626,26.3227165,K2IIIvar    ,1.16
 27Kap Per, ,3.1582303,44.85788896,34.42340792,K0III       ,0.98
 27Lam Ser, ,15.77409608,7.35323973,11.75364363,G0Vvar      ,0.604
 27Nu  Leo, ,9.97038636,12.44483936,162.3376623,B9IV        ,-0.035
 27Omi Aur, ,5.76501355,49.82628283,147.9289941,A0p...      ,0.03
 27Phi Sgr, ,18.76093138,-26.9907794,70.72135785,B8.5III     ,-0.107
 27Pi 1Peg, ,22.15379878,33.1724976,86.88097307,G6III:      ,0.985
 27Rho And, ,0.35200719,37.96869954,48.97159647,F5III       ,0.442
 27Tau6Eri, ,3.78083028,-23.248438,17.9243592,F3/F5V      ,0.434
 27Zet Crt, ,11.74604415,-18.35061467,107.4113856,G8III       ,0.958
 28    And, ,0.50203771,29.75169567,56.75368899,A7III       ,0.271
 28    Aql, ,19.32759598,12.37463918,106.4962726,F0III       ,0.265
 28    Aqr, ,22.01805861,0.60474348,202.8397566,K4III:      ,1.279
 28    Cet, ,1.101425,-9.83936845,182.4817518,A1V         ,0.009
 28    Cnc, ,8.4768901,24.14505062,83.26394671,F0Vn        ,0.246
 28    Com, ,12.80399007,13.55310064,124.8439451,A1V         ,0.015
 28    Cyg, ,20.15711576,36.83959003,263.8522427,B2.5V       ,-0.139
 28    Gem, ,6.74596242,28.97098912,174.8251748,K4III       ,1.445
 28    Her, ,16.54324337,5.52122134,98.81422925,B9.5III     ,-0.044
 28    Hya, ,9.42334508,-5.1173788,207.0393375,K5III       ,1.523
 28    Lib, ,15.34824495,-18.15851255,193.4235977,G8II/III    ,1.024
 28    LMi, ,10.40239288,33.71853542,125.4705144,K1III       ,1.186
 28    Lyn, ,8.11943153,43.26044834,144.9275362,A1V         ,-0.02
 28    Mon, ,8.0203601,-1.39242418,144.9275362,K4III       ,1.475
 28    Peg, ,22.17505132,20.97800691,203.2520325,A3III       ,0.099
 28    Sgr, ,18.77238567,-22.39218449,392.1568627,K5III       ,1.591
 28    Tau, ,3.81977891,24.13682565,118.7648456,B7p         ,-0.082
 28    UMa, ,9.76538467,63.65341732,77.2797527,F2V         ,0.367
 28    Vul, ,20.64219673,24.11597742,151.2859304,B5IV        ,-0.133
 28Bet Ser, ,15.76978191,15.42192602,46.92632567,A3V         ,0.073
 28Eta Ori, ,5.40794918,-2.39713844,276.2430939,B1V + B2    ,-0.24
 28Ome CMa, ,7.24685045,-26.77268601,283.286119,B2IV/Ve     ,-0.15
 28Ome Dra, ,17.61585831,68.75718933,23.46316283,F5V         ,0.43
 28Ome Per, ,3.18816707,39.61157075,93.5453695,K1III       ,1.115
 28Ome Psc, ,23.98850066,6.86359373,32.48862898,F4IV        ,0.419
 28Phi Cap, ,21.26052514,-20.65169052,211.8644068,K0II/III    ,1.161
 28Rho1Cep, ,22.44512396,78.78594317,62.57822278,A2m         ,0.171
 28Sig Boo, ,14.57796958,29.74480735,15.46551191,F3Vwvar     ,0.364
 28Tau7Eri, ,3.79433898,-23.87479582,83.47245409,A1V         ,0.075
 28Ups2Cas, ,0.94444736,59.18116582,63.13131313,G8III-IV    ,0.957
 29    Aqr, ,22.04062367,-16.96483342,144.5086705,A0/1V + K1/2,0.447
 29    Ari, ,2.54837496,15.03446457,28.70264064,F8V         ,0.572
 29    Cam, ,5.84274838,56.91894767,135.1351351,A4IV-V      ,0.129
 29    Cap, ,21.26245211,-15.17151251,192.6782274,M2III       ,1.639
 29    CMa, ,7.31121689,-24.55870761,917.4311927,O7f         ,-0.16
 29    Cnc, ,8.47704103,14.21085416,94.33962264,A5V         ,0.201
 29    Com, ,12.81505448,14.12263297,123.4567901,A1V         ,0.024
 29    Cyg, ,20.24221735,36.8061354,41.03405827,A2V         ,0.151
 29    Her, ,16.54344396,11.48823391,97.18172983,K4III       ,1.495
 29    Hya, ,9.45406969,-9.22370303,400,A2V         ,0.053
 29    Lyn, ,8.29733867,59.57112846,93.19664492,A7IV        ,0.182
 29    Oph, ,17.03090919,-18.88549646,138.121547,K1III       ,1.351
 29    Ori, ,5.39912122,-7.80795569,53.44735436,G8III       ,0.943
 29    Per, ,3.31047801,50.22223526,161.8122977,B3V         ,-0.073
 29    Psc, ,0.03039927,-3.02747891,125.3132832,B7III-IV    ,-0.128
 29    Sgr, ,18.8278076,-20.32474038,229.8850575,K2III       ,1.404
 29    Tau, ,3.76123067,6.05002905,180.5054152,B3V         ,-0.099
 29    Vul, ,20.64202565,21.20117964,65.48788474,A0V         ,-0.03
 29Del Sex, ,10.49131408,-2.73904701,91.99632015,B9.5V       ,-0.05
 29Gam Vir, ,12.69444503,-1.44952231,11.83011948,F0V+...     ,0.368
 29Ome2Aql, ,19.33140012,11.53491074,85.3970965,A2V         ,0.087
 29Omi Lib, ,15.35037788,-15.54838584,54.6149645,F2V         ,0.393
 29Pi  And, ,0.61467749,33.71935227,201.2072435,B5V         ,-0.123
 29Pi  Leo, ,10.00356231,8.04427686,161.0305958,M2III       ,1.589
 29Pi 1Boo, ,14.67876693,16.4183013,97.27626459,B9p MnHg    ,-0.002
 29Pi 2Peg, ,22.16645906,33.17826747,77.16049383,F5III       ,0.471
 29Rho2Cep, ,22.49804671,78.82433733,72.72727273,A3V         ,0.093
 29Tau Aur, ,5.81957208,39.18113322,65.18904824,G8III       ,0.949
 29Ups UMa, ,9.84991436,59.03910437,35.27336861,F0IV        ,0.291
 29Zet Mon, ,8.14323824,-2.98377649,568.1818182,G2Ib        ,0.97
 30    Aqr, ,22.05456423,-6.52242698,83.19467554,K0III       ,0.959
 30    Ari, ,2.6167877,24.64725663,40.12841091,F6III       ,0.51
 30    Cam, ,5.87145993,58.96413909,167.2240803,A0Vs        ,-0.036
 30    Cap, ,21.29924349,-17.98513635,177.6198934,B5II/III    ,-0.118
 30    Cep, ,22.64418183,63.5845212,98.03921569,A3IV        ,0.083
 30    Cet, ,1.12947786,-9.78559168,47.68717215,F7IV        ,0.446
 30    Com, ,12.82153121,27.55232611,100.3009027,A2V         ,0.051
 30    Cyg, ,20.22167833,46.81567038,219.7802198,A5IIIn      ,0.1
 30    Dra, ,17.8178705,50.78054478,66.53359947,A2V         ,0.043
 30    Eri, ,3.87823723,-5.36124167,154.0832049,B8+...      ,-0.09
 30    Gem, ,6.73313723,13.22814319,84.60236887,K1III       ,1.167
 30    Her, ,16.47736803,41.88169065,110.7419712,M6III:var   ,1.289
 30    LMi, ,10.43190753,33.79626364,63.45177665,F0V         ,0.26
 30    Lyn, ,8.34055477,57.74324466,31.67564143,F4V         ,0.421
 30    Oph, ,17.01767375,-4.22245426,123.3045623,K4III       ,1.483
 30    Peg, ,22.34099026,5.78949288,281.6901408,B5IV        ,-0.037
 30    Per, ,3.29648106,44.02508193,197.6284585,B8V...      ,-0.06
 30    Psc, ,0.03266433,-6.01397169,127.2264631,M3III       ,1.631
 30    Sgr, ,18.84736154,-22.16210451,75.13148009,F2IV        ,0.39
 30    Tau, ,3.80451445,11.14336637,173.3102253,B3V         ,-0.125
 30    Vul, ,20.74792311,25.27104823,111.8568233,K2III       ,1.183
 30Alp Hya,Alphard,9.45979217,-8.65868335,54.34782609,K3III       ,1.44
 30Bet Sex, ,10.50486195,-0.63697208,105.7082452,B6V         ,-0.138
 30Del Aql, ,19.42493129,3.11457923,15.37279016,F0IV        ,0.319
 30Eps And, ,0.64263868,29.312369,51.70630817,G5III...    ,0.871
 30Eta Crt, ,11.93360653,-17.15080863,87.56567426,A0V         ,-0.022
 30Eta Leo, ,10.12220929,16.76266572,653.5947712,A0Ib        ,-0.031
 30Mu  Cas, ,1.13692251,54.92422766,7.552870091,G5Vp        ,0.704
 30Phi UMa, ,9.86843337,54.06428574,133.8688086,A3IV        ,0.038
 30Psi2Ori, ,5.4472856,3.09567718,434.7826087,B2IV        ,-0.199
 30Rho Vir, ,12.69805765,10.23584294,36.900369,A0V         ,0.076
 30Tau CMa, ,7.31180218,-24.95438447,980.3921569,O9Ib        ,-0.132
 30Ups1Cnc, ,8.52515867,24.08121618,72.72727273,F0IIIn      ,0.327
 30Xi  Aur, ,5.91410718,55.7069049,73.85524372,A2V         ,0.052
 30Zet Boo, ,14.68581121,13.72833113,55.34034311,A3IVn       ,0.044
 31    Aql, ,19.4160473,11.94285122,15.14921982,G8IVvar     ,0.761
 31    Ari, ,2.61048574,12.44784628,35.21126761,F7V         ,0.516
 31    Boo, ,14.69409903,8.16175611,176.6784452,G8IIIvar    ,0.992
 31    Cam, ,5.91606253,59.88841219,124.2236025,A2V         ,0.01
 31    Cap, ,21.3043435,-17.46227233,103.626943,F0V         ,0.339
 31    Cas, ,1.17757375,68.77868759,97.46588694,A0Vnn       ,-0.014
 31    Cep, ,22.59604907,73.64312707,56.49717514,F3III-IV    ,0.395
 31    Com, ,12.86164661,27.54073393,94.16195857,G0III       ,0.681
 31    Cyg, ,20.22719518,46.74132417,414.9377593,K2II+...    ,1.27
 31    Leo, ,10.13175523,9.99766389,84.10428932,K4III       ,1.448
 31    Lyn, ,8.38059169,43.18837233,119.1895113,K5III       ,1.55
 31    Ori, ,5.49555043,-1.09217557,139.8601399,K5III       ,1.592
 31    Peg, ,22.35863091,12.20517262,297.6190476,B2IV-V      ,-0.132
 31    Per, ,3.31878291,50.09502752,147.4926254,B5V         ,-0.067
 31    Psc, ,0.04004652,8.9568336,132.4503311,A6V         ,0.182
 31    Tau, ,3.86672901,6.53491424,215.9827214,B5V         ,0.046
 31    UMa, ,9.92861269,49.81979501,68.25938567,A3III       ,0.086
 31    Vir, ,12.69921102,6.80664416,74.79431563,A2V         ,0.002
 31    Vul, ,20.86881265,27.09712771,66.40106242,G8III       ,0.835
 31Bet LMi, ,10.46474791,36.70747818,44.76275739,G8III-IV    ,0.908
 31Del And, ,0.65544371,30.86122579,31.06554831,K3III...    ,1.268
 31Eps Lib, ,15.40331392,-10.32189476,32.36245955,F5IV        ,0.453
 31Eta Cet, ,1.14312879,-10.181928,36.06202669,K2III       ,1.161
 31Eta CMa, ,7.40158473,-29.30311979,980.3921569,B5Ia        ,-0.083
 31Omi Aqr, ,22.05523045,-2.15533588,116.8224299,B7IVe       ,-0.1
 31Psi1Dra, ,17.69897418,72.14949916,22.03613927,F5IV-V      ,0.434
 31Psi2Dra, ,17.69945511,72.15757591,22.32142857,G0V         ,0.53
 31Tau1Hya, ,9.48578854,-2.76895627,17.0998632,F6V         ,0.411
 31The Cnc, ,8.52660191,18.09455771,151.5151515,K5III       ,1.567
 31Ups Aur, ,5.85066951,37.30568175,145.7725948,M1III       ,1.621
 31Ups Ser, ,15.78815339,14.11527157,77.22007722,A3V         ,0.094
 31Xi  Gem, ,6.75484265,12.89605513,17.53770607,F5IV        ,0.443
 32    And, ,0.68533204,39.45867141,105.5966209,G8III       ,0.891
 32    Aqr, ,22.07984273,-0.90623994,70.92198582,A5m         ,0.231
 32    Boo, ,14.69544875,11.66093526,118.2033097,G8III       ,0.941
 32    Cas, ,1.19482467,65.01888517,111.2347052,B9IV        ,-0.072
 32    Cet, ,1.16998851,-8.90603998,111.8568233,K0III       ,1.029
 32    Com, ,12.87007108,17.07395533,561.7977528,M0III       ,1.622
 32    Cyg, ,20.25786618,47.7142053,340.1360544,K3Ib-II comp,1.451
 32    Eri, ,3.90485739,-2.95473348,105.7082452,G8III       ,0.672
 32    Gem, ,6.76505546,12.69356775,349.6503497,A9III       ,0.344
 32    LMi, ,10.50179443,38.925143,233.1002331,A4V         ,0.087
 32    Lyn, ,8.55606545,36.43642315,37.31343284,F5Vbwvar    ,0.402
 32    Ori, ,5.51306886,5.94821792,88.49557522,B5V         ,-0.143
 32    Peg, ,22.35536877,28.33051592,186.2197393,B9III       ,-0.01
 32    Per, ,3.35739087,43.32965174,47.61904762,A3V         ,0.051
 32    Psc, ,0.04159929,8.48557854,37.69317753,F0V         ,0.315
 32    Tau, ,3.94778688,22.47825021,44.82294935,F2IV        ,0.345
 32    UMa, ,10.30059739,65.10837358,76.51109411,A8III       ,0.163
 32    Vir, ,12.76031168,7.67331477,74.8502994,A8m         ,0.322
 32    Vul, ,20.90934366,28.05763154,226.7573696,K4III       ,1.481
 32Alp Leo,Regulus,10.13957205,11.96719513,23.7586125,B7V         ,-0.087
 32Iot Cap, ,21.3707715,-16.83455521,66.09385327,G8III       ,0.888
 32Iot Cep, ,22.82803115,66.20071089,35.37318712,K0III       ,1.053
 32Mu  Ser, ,15.82701825,-3.43014112,47.75549188,A0V         ,-0.036
 32Nu  Aql, ,19.44196935,0.33857566,3571.428571,F2Ib        ,0.576
 32Nu  Ari, ,2.64694416,21.96144509,106.2699256,A7V         ,0.168
 32Nu  Aur, ,5.85816462,39.14847936,65.91957811,K0III       ,1.132
 32Nu 1Sgr, ,18.90282646,-22.7448202,568.1818182,K1II        ,1.412
 32Tau2Hya, ,9.53303743,-1.18465438,140.6469761,A3V         ,0.109
 32Ups2Cnc, ,8.55004017,24.08490572,129.0322581,G9III       ,1.032
 32Xi  Dra, ,17.8921193,56.87245216,34.17634997,K2III       ,1.177
 32Zet1Lib, ,15.4709439,-16.7164031,278.551532,K4III       ,1.545
 33    Ari, ,2.67806479,27.06100903,71.58196135,A3V         ,0.081
 33    Boo, ,14.64730048,44.40454503,60.38647343,A1V         ,0.03
 33    Cap, ,21.40266615,-20.85156019,69.88120196,K0III       ,1.176
 33    Cet, ,1.17598814,2.44570842,275.4820937,K4III       ,1.491
 33    Cyg, ,20.22327809,56.56752223,46.70714619,A3IV-Vn     ,0.114
 33    Gem, ,6.8305126,16.20291318,284.0909091,B7III       ,-0.136
 33    Hya, ,9.5757339,-5.91480636,208.7682672,K1III       ,1.159
 33    LMi, ,10.53093442,32.3795376,75.01875469,A0IV        ,0.114
 33    Lyn, ,8.57886209,36.41971903,98.32841691,A2Vnn       ,0.051
 33    Ori, ,5.52070329,3.2921351,480.7692308,B1.5V       ,-0.176
 33    Peg, ,22.39426542,20.84826537,33.89830508,F7V         ,0.518
 33    Psc, ,0.08892938,-5.70783255,39.40110323,K1III       ,1.029
 33    Sex, ,10.69007409,-1.74120123,34.38789546,K1IV        ,0.88
 33    Sgr, ,18.9000251,-21.35979587,531.9148936,G8/K0II     ,1.206
 33    Tau, ,3.95105609,23.17559132,162.8664495,B9.5IV      ,0.031
 33    Vir, ,12.77288323,9.54078962,44.72271914,K1III-IV    ,0.989
 33    Vul, ,20.97120911,22.32591754,121.8026797,K4III       ,1.419
 33Alp Per,Mirfak,3.40537459,49.86124281,181.4882033,F5Ib        ,0.481
 33Del Aur, ,5.99209731,54.28498197,43.06632214,K0III       ,1.01
 33Eta Cnc, ,8.54514576,20.44127049,95.60229446,K3III       ,1.252
 33Gam Dra,Etamin,17.94343829,51.48895101,45.24886878,K5III       ,1.521
 33Iot Aqr, ,22.10727926,-13.86954013,52.91005291,B8V         ,-0.075
 33Lam UMa, ,10.2849797,42.91446855,41.20313144,A2IV        ,0.029
 33Pi  Cep, ,23.13162169,75.3875815,67.43088334,G2III       ,0.802
 33Tau8Eri, ,3.89518971,-24.61221253,118.2033097,B5V         ,-0.136
 33The Cas, ,1.18498074,55.14994765,42.14075011,A7Vvar      ,0.17
 34    Boo, ,14.72371441,26.52789077,272.479564,M3III       ,1.672
 34    Cet, ,1.19542848,-2.25102487,135.1351351,K4III       ,1.403
 34    Cnc, ,8.54440768,10.06602306,165.8374793,A1V         ,-0.007
 34    Cyg, ,20.29644567,38.0329471,1923.076923,B2pe        ,0.377
 34    Her, ,16.50168849,48.96122756,111.1111111,A1V         ,0.026
 34    Hya, ,9.63098378,-9.42446525,114.9425287,A1V         ,-0.04
 34    Leo, ,10.19394112,13.35520406,69.01311249,F7V         ,0.468
 34    LMi, ,10.5585921,34.98870207,161.8122977,A2Vn        ,0.029
 34    Lyn, ,8.68362445,45.83378521,55.21811154,G0IV        ,0.993
 34    Peg, ,22.44367165,4.39363758,39.46329913,F7V         ,0.519
 34    Per, ,3.48945286,49.50901919,171.2328767,B3V         ,-0.096
 34    Psc, ,0.1672735,11.14580908,99.60159363,B9V         ,-0.064
 34    Vir, ,12.78711539,11.95813254,74.57121551,A3V         ,0.122
 34Alp Aqr,Sadalmelik,22.09639591,-0.31982656,232.5581395,G2Ib        ,0.969
 34Bet Aur,Menkalinan,5.99215817,44.94743492,25.17623364,A2V         ,0.077
 34Del Ori, ,5.53344437,-0.2990934,280.8988764,O9.5II      ,-0.175
 34Gam Eri,Zaurak,3.96714724,-13.50824471,67.79661017,M1IIIb Ca-1 ,1.588
 34Mu  Ari, ,2.70608961,20.0115769,103.7344398,A0V         ,-0.017
 34Mu  UMa, ,10.37216756,41.4994335,76.27765065,M0III SB    ,1.603
